,A,mu,sigma,unique_id
mcr-5.266,0.0511971023494482,88.41135347488029,1.8111654661883487,55.0
mcr-5.267,0.0497208435739716,88.96726258340507,1.7354941334966598,55.0
mcr-5.268,0.0548414866785378,88.94786821756549,1.7583893126367214,55.0
mcr-5.269,0.052909971134677,88.31486654086707,1.786521085275296,55.0
mcr-5.270,0.0550443566081809,88.65955153844509,1.8307415070982915,55.0
mcr-5.271,0.0544006955462756,88.34266521281336,1.75375919300302,55.0
mcr-5.272,0.0582022471340281,88.33088054502085,1.7197348651922422,55.0
mcr-5.273,0.054326161523729,87.91558869674527,1.886497562615384,55.0
mcr-5.274,0.0544765455147304,88.36110481822888,1.7110910008662668,55.0
mcr-5.275,0.0522954300296761,88.18057426712261,1.804834681605732,55.0
mcr-5.276,0.0582163202894197,88.33807628961564,1.7058531887956347,55.0
mcr-5.277,0.0504110175505381,87.98456784932847,2.016740283356127,55.0
mcr-5.278,0.0590098652895814,88.34977646239987,1.6955682721911718,55.0
mcr-5.279,0.0531506051194557,88.37958685225031,1.7127439213712732,55.0
mcr-5.280,0.0515546771704277,88.16634217531113,1.8309303764281908,55.0
mcr-5.281,0.0545484956685498,88.3427282078153,1.7212878611815987,55.0
mcr-5.282,0.056586742156149,88.25233183587174,1.74511310772036,55.0
mcr-5.283,0.0543949077613679,88.25558629077398,1.7946813558183414,55.0
mcr-5.284,0.0536693811164885,88.23781721663129,1.8059892618321136,55.0
mcr-5.285,0.0535806444510001,88.04874008309939,1.8777120284917013,55.0
mcr-5.286,0.0512424390096253,88.16529431479626,1.87289611290232,55.0
mcr-5.287,0.0503537512858264,87.96860837726236,1.9499600505783072,55.0
mcr-5.288,0.0545425622640648,88.31098138617729,1.7102934624156845,55.0
mcr-5.289,0.0498401489404636,88.18645787378237,1.830825798002217,55.0
mcr-5.290,0.0537900361272393,88.29478658768899,1.7551859057803434,55.0
mcr-5.291,0.0531287356527484,88.17494024309079,1.8600468500477416,55.0
mcr-5.292,0.0557898341410778,88.32799399936773,1.705512535135571,55.0
mcr-5.293,0.0546911641728941,88.30510293530111,1.7377138213182413,55.0
mcr-5.294,0.0563243551171122,88.25215980718599,1.737396068186049,55.0
mcr-5.295,0.0563421602324815,88.33751825281071,1.7219783858896789,55.0
mcr-5.296,0.0559619075407191,88.290029993481,1.7375579655414417,55.0
mcr-5.297,0.055113468752764,88.25106290028579,1.7596900057714315,55.0
mcr-5.298,0.0537537544963715,88.1929157091189,1.8272183456791944,55.0
mcr-5.299,0.0550601650790864,88.35254742399502,1.6684696172909173,55.0
mcr-5.300,0.0547835247293392,88.45999821310093,1.6888247773277405,55.0
mcr-5.301,0.0531489202186357,88.12880533683658,1.836857732957469,55.0
mcr-5.302,0.0564823403988588,88.19236340460519,1.7895059822169763,55.0
mcr-5.303,0.055896003476595,88.28655961901208,1.7480490014525625,55.0
mcr-5.304,0.0539962052626954,88.18164377138828,1.8026060213132105,55.0
mcr-5.305,0.0591631949761929,88.34559612195346,1.6782347356480756,55.0
mcr-5.306,0.0554693120014687,88.22945085445741,1.7592352929503907,55.0
mcr-5.307,0.054713670004818,88.25596200439558,1.7708018430015675,55.0
mcr-5.308,0.0521078817597188,88.48119693039962,1.7818438555788627,55.0
mcr-5.309,0.0517210394755272,88.31207255363452,1.786687869906122,55.0
mcr-5.310,0.0497472406935949,88.39150220601745,1.87882434512369,55.0
mcr-5.311,0.0534089861189221,88.26150398065028,1.88112543141103,55.0
mcr-5.312,0.0539439473986383,88.49627277879716,1.7224946397580918,55.0
mcr-5.313,0.0561697159272635,88.4459473665719,1.7345742061309044,55.0
mcr-5.314,0.057361016734082,88.33633122396644,1.7550936997041813,55.0
mcr-5.315,0.0525463547713105,88.39175590292717,1.6831025174566172,55.0
mcr-5.316,0.051629072130793,88.27284700733169,1.7961124922611285,55.0
mcr-5.317,0.0554554599796756,88.14687047007124,1.804618434625056,55.0
mcr-5.318,0.0564599540047037,88.33459292313466,1.6713466787762363,55.0
mcr-5.319,0.0519258522353222,88.40030903910493,1.727002079594958,55.0
mcr-5.320,0.0548204632316948,88.35349101487364,1.710112159243029,55.0
mcr-5.321,0.0538626443959293,88.00318562260223,1.9042374800489028,55.0
mcr-5.322,0.0499854039191458,88.43400147651808,1.6830711460811412,55.0
mcr-5.323,0.0525412336883251,88.1747959518427,1.8322214924723068,55.0
mcr-5.324,0.0505642485046415,88.30450950050458,1.715992205106023,55.0
mcr-5.325,0.0569657299359086,88.32960308641594,1.7306556732962943,55.0
mcr-5.326,0.054221639170532,88.129446743892,1.8451802685593863,55.0
mcr-5.327,0.0497761304216049,88.17816615222868,1.912856964587448,55.0
mcr-5.328,0.0511414562554921,88.19323709613208,1.8491922731272188,55.0
mcr-5.329,0.0554310607569301,88.28730142331517,1.809383074954224,55.0
mcr-5.330,0.0580156049721827,88.32039947975629,1.7188602479670942,55.0
mcr-5.331,0.0531130286291792,88.29347154502666,1.7429608529446403,55.0
mcr-5.332,0.0528004777302258,88.10752278417593,1.8447439632118603,55.0
mcr-5.333,0.0536042162513964,88.321397880404,1.7497617243675814,55.0
mcr-5.334,0.0508931388356993,87.94097563887443,1.9144539551143795,55.0
mcr-5.335,0.0539606160615415,88.33675568760835,1.765970738867317,55.0
mcr-5.336,0.0560930109140944,88.27590963526323,1.7426302189739105,55.0
mcr-5.337,0.0537568359105606,88.42767885599912,1.7339530353188763,55.0
mcr-5.338,0.0575306013398307,89.06839508672591,1.6788349871346164,55.0
mcr-5.339,0.0562995422019096,88.44774274620605,1.7234590225652506,55.0
mcr-5.340,0.0540045577160619,88.13129083831912,1.848987968595656,55.0
mcr-5.341,0.0563001851916491,88.311183863939,1.7426315022192262,55.0
mcr-5.342,0.0565598039999999,88.70458573642458,1.6933907002718367,55.0
mcr-5.343,0.0557550258474385,88.34817861754931,1.6864416088591576,55.0
mcr-5.344,0.049913770404978,88.2199507871879,1.755761883972507,55.0
mcr-5.345,0.0529063707208811,87.88612091862547,1.882766896362866,55.0
mcr-5.346,0.0527125847021032,88.16036748055177,1.8651302283838136,55.0
mcr-5.347,0.0573454871109476,88.19782955915751,1.7961661358828531,55.0
mcr-5.348,0.0516516694880314,88.23563488530338,1.8088047477986409,55.0
mcr-5.349,0.0553778959436649,88.32177220518217,1.7703189250732525,55.0
mcr-5.350,0.053844413863815,88.34261396980637,1.778470445063618,55.0
mcr-5.351,0.053457346419166,88.27847762529973,1.8095964389720387,55.0
mcr-5.352,0.0534077499298191,88.02927450865025,1.824058100545587,55.0
mcr-5.353,0.0525218683900103,88.13058046024439,1.8688963785659896,55.0
mcr-5.354,0.052709642843295,88.33752314076744,1.7295419514359314,55.0
mcr-5.355,0.0567664710838251,88.35448516215624,1.7167996210643424,55.0
mcr-5.356,0.0495376611455606,88.26836130413677,1.7349443363245318,55.0
mcr-5.357,0.0534911571744074,88.3210139962262,1.7401019082762996,55.0
mcr-5.358,0.0531981614733896,88.43932805809392,1.7141297023486002,55.0
mcr-5.359,0.0495028870139835,88.40855824233259,1.7479487373552254,55.0
mcr-5.360,0.0586598861351132,88.33364069294181,1.70654562911348,55.0
mcr-5.361,0.0550269748003567,88.32826742144204,1.692565164268672,55.0
mcr-5.362,0.0503148939329109,88.42970530604606,1.7425401713259414,55.0
mcr-5.363,0.0524513461614978,88.38151190274314,1.676159940987502,55.0
mcr-5.364,0.0542979032303332,88.37031339126622,1.738967870712249,55.0
mcr-5.365,0.0560002084124517,88.35192816458373,1.7593592232627728,55.0
mcr-5.366,0.0488392111894568,88.35780836636768,1.7596824291847355,55.0
mcr-5.367,0.0579396359763167,88.32292723246547,1.7191768787454078,55.0
mcr-5.368,0.0554650137591184,88.06333209762951,1.8265123242905663,55.0
mcr-5.369,0.0534831920005154,88.2798601774455,1.7654235429274932,55.0
mcr-5.370,0.0537338823084526,88.2488196498988,1.7943030206560997,55.0
mcr-5.371,0.051296865328412,88.52541672005277,1.8278982987901145,55.0
mcr-5.372,0.0547383257617626,88.63750410895568,1.647909893514658,55.0
mcr-5.373,0.0531609321503469,88.27518457062965,1.749074746842454,55.0
mcr-5.374,0.0516668113156911,88.42011167639147,1.7831323132668149,55.0
mcr-5.375,0.054460498059293,88.34183066440283,1.7364549551649198,55.0
mcr-5.376,0.0527676783903717,88.28136481442888,1.758791430662683,55.0
mcr-5.377,0.0553604334359999,88.61017418931117,1.7065763159451768,55.0
mcr-5.378,0.0508137876309959,88.40374492914937,1.825406152735748,55.0
mcr-5.379,0.0511420970365714,88.26593351687477,1.8706012473727809,55.0
mcr-5.380,0.0574439014380073,88.3544847667447,1.690112601783705,55.0
mcr-5.381,0.052817190195306,88.40421939174159,1.7084862545112802,55.0
mcr-5.382,0.0562387957491773,88.27703862408204,1.7715140891088776,55.0
mcr-5.383,0.0525146542619366,88.24202335541122,1.8010740226229152,55.0
mcr-5.384,0.0535863402529689,88.1050064711517,1.843157013789572,55.0
mcr-5.385,0.0583381190105174,88.30838234355315,1.733702876914588,55.0
mcr-5.386,0.0497579160666609,88.2136662083442,1.763332948025463,55.0
mcr-5.387,0.0563911627967421,88.28641213242227,1.7214664971930411,55.0
mcr-5.388,0.0558271197661816,88.33770832009564,1.730098914530743,55.0
mcr-5.389,0.0543340196384039,88.16540688087761,1.7943556035800718,55.0
mcr-5.390,0.0545081061921391,88.32739912869486,1.7042580273341557,55.0
mcr-5.391,0.0530560849037778,88.24643062905193,1.7966975051471292,55.0
mcr-5.392,0.0474375576367439,88.05472155109985,1.8284310148253256,55.0
mcr-5.393,0.0490303259667485,88.34002328781872,1.764753735043708,55.0
mcr-5.394,0.048526222203064,87.99229323358328,1.8328347860873428,55.0
mcr-5.395,0.0506097736755139,88.07171596142663,1.819976665463339,55.0
mcr-5.396,0.0522463789839193,88.36687677524999,1.759887879824077,55.0
mcr-5.397,0.0512186199107179,88.34804633614516,1.7592993717080536,55.0
mcr-5.398,0.0558164180206332,88.50799749277668,1.7160731147809378,55.0
mcr-5.399,0.0544677851527078,89.05216357681107,1.6967215896801875,55.0
mcr-5.400,0.0551816230658563,88.62842272978814,1.7596016054526225,55.0
mcr-5.401,0.0552339938889835,88.25129186785435,1.7581150414771038,55.0
mcr-5.402,0.0515005395028341,88.5312259788047,1.6947791307323898,55.0
mcr-5.403,0.0515924514802167,88.55061345891748,1.775580366056964,55.0
mcr-5.404,0.0546856227022373,88.30291531364581,1.7346872004997709,55.0
mcr-5.405,0.0566272004849829,88.45054015425977,1.7243182875928436,55.0
mcr-5.406,0.055897572969611,88.37041515574235,1.7214935076607885,55.0
mcr-5.407,0.0549835816565109,88.13807876070415,1.8010558129912235,55.0
mcr-5.408,0.054938072531448,88.09145396164878,1.81041588428818,55.0
mcr-5.409,0.053845176876058,88.23795397389225,1.7945622746891277,55.0
mcr-5.410,0.0523556179136483,88.57880815993711,1.7553049105382772,55.0
mcr-5.411,0.0534036358136684,88.12121655212093,1.9074067292069872,55.0
mcr-5.412,0.0538960390734921,88.39274288252409,1.7212444632009596,55.0
mcr-5.413,0.0563485629664878,88.34643042031855,1.730827610033851,55.0
mcr-5.414,0.052230355377369,88.26732988593652,1.8436874994986203,55.0
mcr-5.415,0.0602884037456641,88.34650217937163,1.7377086059762668,55.0
mcr-5.416,0.0539213565655169,88.38340254802621,1.677644183289083,55.0
mcr-5.417,0.0549486196301602,88.2693854403542,1.7419661971261429,55.0
mcr-5.418,0.0561639716020357,88.33497153863546,1.7043907491040016,55.0
mcr-5.419,0.0540074086897638,88.31054738658749,1.805580232538603,55.0
mcr-5.420,0.0545513235005961,88.32471897001864,1.7013928264316698,55.0
mcr-5.421,0.0561724417429359,88.34333095117366,1.6857559172467789,55.0
mcr-5.422,0.0543736134945382,88.24941161782559,1.7570239589957506,55.0
mcr-5.423,0.0524105256134968,88.16984239388012,1.8387120951003688,55.0
mcr-5.424,0.0545793198679316,88.24554119550685,1.729578645265457,55.0
mcr-5.425,0.0555285816052848,88.37656005020271,1.7567108668277884,55.0
mcr-5.426,0.0541013217701835,88.26845858874758,1.773626940794754,55.0
mcr-5.427,0.0555468121898546,88.2755369935637,1.7466997612552828,55.0
mcr-5.428,0.049074422185473,88.1721675084553,1.8498299989833409,55.0
mcr-5.429,0.0519538403103177,88.50747583644977,1.804748726766492,55.0
mcr-5.430,0.0518921339091703,88.36752648543289,1.7933345224675563,55.0
mcr-5.431,0.0497131501302163,88.30390542848771,1.83287914211972,55.0
mcr-5.432,0.0571399069244021,88.35532602842582,1.690372712215274,55.0
mcr-5.433,0.0511738157536412,88.46918262273586,1.7053099701038794,55.0
mcr-5.434,0.0563275862768482,88.3871565663632,1.751429696765247,55.0
mcr-5.435,0.0549378965073153,88.37822648726012,1.7086463402832932,55.0
mcr-5.436,0.0535085360601622,87.97518236411787,1.8378450960241683,55.0
mcr-5.437,0.0540958810800731,88.39383125971183,1.7664003949521667,55.0
mcr-5.438,0.0519899204140392,88.434052073433,1.7068552047993657,55.0
mcr-5.439,0.0568555907109848,88.42390456255612,1.6975922934469592,55.0
mcr-5.440,0.0572053243954992,88.18334184263742,1.821638695381096,56.0
mcr-5.441,0.0555019743701443,88.15799814978189,1.820305076722171,56.0
mcr-5.442,0.0578424392074178,88.45911086592855,1.6899765760533862,56.0
mcr-5.443,0.0500806612882328,87.7746163997532,1.9440473221887509,56.0
mcr-5.444,0.0609403387752972,88.43701101236258,1.6722644882680724,56.0
mcr-5.445,0.0593131129365234,88.32206665903874,1.7275708015352775,56.0
mcr-5.447,0.0584046617690707,88.32168547342772,1.7136304080252898,56.0
mcr-5.448,0.0545995485066317,88.3308459803329,1.7286834428362308,56.0
mcr-5.449,0.0584339131278499,87.97759119941507,1.813099095546248,56.0
mcr-5.450,0.0529541131065831,88.07109241775038,1.8643808309473795,56.0
mcr-5.451,0.0532425298311789,88.20919158753611,1.7826761346759468,56.0
mcr-5.452,0.0545196839748745,88.35430900910161,1.784275084500471,56.0
mcr-5.453,0.0557642467127887,88.22794775415278,1.7585786491658284,56.0
mcr-5.454,0.0565615171085606,88.28465964348737,1.738108194096598,56.0
mcr-5.456,0.0595385111824047,89.01215421052228,1.6843913375219357,56.0
mcr-5.457,0.0573586744078689,88.23179218689643,1.752610518610488,56.0
mcr-5.458,0.0567069045664115,88.37957426687912,1.7361211631267746,56.0
mcr-5.459,0.0574758162112462,88.30877063957357,1.7293030295548375,56.0
mcr-5.460,0.0534664106902557,88.04553440655606,1.8756850431785868,56.0
mcr-5.461,0.0520140579828432,88.02080193973181,1.867464660294552,56.0
mcr-5.462,0.0561360888171151,88.29853785119421,1.7260274112166871,56.0
mcr-5.463,0.0587480782890641,88.20224658324152,1.7827713154507403,56.0
mcr-5.464,0.0529950565922354,88.36275298454241,1.7764324479723583,56.0
mcr-5.465,0.0531847998495168,88.37015943974241,1.7430310692175015,56.0
mcr-5.466,0.0545909478092616,88.12542622004673,1.8431362587955047,56.0
mcr-5.467,0.0628233947259999,88.20519493902755,1.6963693502800428,56.0
mcr-5.468,0.0641568343079999,88.1844256208092,1.7261422091642589,56.0
mcr-5.469,0.0657685802097824,88.26765473471787,1.7071457813131383,56.0
mcr-5.470,0.0629753449989999,88.21635536419694,1.7155049051692763,56.0
mcr-5.471,0.0644362690570709,88.12304707661104,1.7103152106171535,56.0
mcr-5.472,0.0658970124883264,88.22408660247302,1.721165070876857,56.0
mcr-5.473,0.061799368370163,87.98761152229342,1.7899664148583412,56.0
mcr-5.474,0.0630415680714511,88.28426997569396,1.6870089639812935,56.0
mcr-5.475,0.061668799157963,88.24807894837876,1.7295632365720772,56.0
mcr-5.476,0.0649778818359999,88.20428170064005,1.7013661273111116,56.0
mcr-5.477,0.0567404197184322,87.79296617629902,2.0997186825231706,56.0
mcr-5.478,0.0627800457847724,88.31885376150251,1.6635023705745051,56.0
mcr-5.479,0.0619051360156481,88.13655115093239,1.756033517912707,56.0
mcr-5.480,0.0651632337678657,88.3872610985167,1.6403769399302053,56.0
mcr-5.481,0.0653173860289999,88.17576562450571,1.717631296380529,56.0
mcr-5.482,0.0628702774815105,88.33195952616187,1.68503773269203,56.0
mcr-5.483,0.0599635037969747,88.36953989635255,1.7415890477457696,56.0
mcr-5.484,0.0633205387036937,88.10760222953984,1.7656169686372067,56.0
mcr-5.485,0.0619192050901295,88.06658050706932,1.7835235946671628,56.0
mcr-5.486,0.0634375983839999,88.24156804713652,1.7057005673376846,56.0
mcr-5.487,0.0642932010359999,88.20934131450133,1.704283087596149,56.0
mcr-5.488,0.0631367953859392,88.25992844687975,1.682286008142262,56.0
mcr-5.489,0.0638270033624111,88.28237901524018,1.696581269550303,56.0
mcr-5.490,0.0636122929020343,88.23921632613393,1.7245927516902833,56.0
mcr-5.491,0.0624379650248078,88.14369748536359,1.7698654032338783,56.0
mcr-5.492,0.0620570681112049,88.00952987281681,1.8329202723276603,56.0
mcr-5.494,0.0631193398458467,88.08172427113938,1.782244125717653,56.0
mcr-5.495,0.0612402426729108,88.01865878283603,1.829803526736504,56.0
mcr-5.496,0.0639445504899999,88.24421790322624,1.7052578620133332,56.0
mcr-5.497,0.0666266919396564,88.24651953873432,1.684856153164837,56.0
mcr-5.498,0.0591918965251435,88.37435253244196,1.750729567875304,56.0
mcr-5.499,0.0665109758421354,88.57666308932949,1.6644755722177096,56.0
mcr-5.500,0.0574914000543317,88.63087661995304,1.714590471420908,56.0
mcr-5.501,0.0610333068617138,88.03876892706604,1.808744854413328,56.0
mcr-5.502,0.0627197555419689,88.2554548886765,1.7176348329628683,56.0
mcr-5.503,0.0605039301310302,87.87258142784941,1.884554770629006,56.0
mcr-5.504,0.0635383937123868,88.21899540733362,1.7136475202917385,56.0
mcr-5.505,0.0658296872009949,88.90511862116641,1.6779132248225324,56.0
mcr-5.506,0.0605019038183343,88.85884675920512,1.6821559945519258,56.0
mcr-5.507,0.0632982328128443,88.3181947513588,1.704570292973118,56.0
mcr-5.508,0.0601216629959274,88.1323030643018,1.7524013873946525,56.0
mcr-5.509,0.0643077278449999,88.20968645300117,1.698210345593273,56.0
mcr-5.510,0.0654978485711735,88.3238241901787,1.6775028094438789,56.0
mcr-5.511,0.0658980130369999,88.14516611114799,1.723900287560334,56.0
mcr-5.512,0.0652371428849999,88.18772177305077,1.7237555014476065,56.0
mcr-5.513,0.0604651841627859,88.41112843538592,1.7485438626215173,56.0
mcr-5.514,0.0623284384040942,88.21841945935685,1.7258336870623563,56.0
mcr-5.515,0.063561085317633,88.22797095919115,1.7165233059750535,56.0
mcr-5.516,0.0622193374906129,88.36851293787895,1.6770620714804605,56.0
mcr-5.517,0.0607962095950686,87.89952285965974,1.8778933367051875,56.0
mcr-5.518,0.0599776967819998,88.20255170205353,1.7248437689721616,56.0
mcr-5.519,0.0577779127632941,88.31313559533008,1.7154542921997855,56.0
mcr-5.520,0.0593053769369999,88.33733226511251,1.6936293443757788,56.0
mcr-5.521,0.0612221888800254,88.37965987316156,1.6710599976495708,56.0
mcr-5.522,0.0615306710651884,88.14792721575091,1.7484195776760023,56.0
mcr-5.523,0.0636089232379999,88.14857627974891,1.7112762983381382,56.0
mcr-5.524,0.0551860522789725,87.67963463570962,1.9824892496228064,56.0
mcr-5.525,0.0633663185599783,88.17632460180377,1.7262863595963642,56.0
mcr-5.526,0.0632429804680068,88.36897313177496,1.7340001669633682,56.0
mcr-5.527,0.0579195309511171,88.54935590029368,1.8238300670388308,56.0
mcr-5.528,0.0614827845209999,88.20679910059192,1.734092745010161,56.0
mcr-5.529,0.0580993390424966,88.15904265387964,1.72450003671826,56.0
mcr-5.530,0.0620858687038069,88.06178390006917,1.7950204314357316,56.0
mcr-5.531,0.0618711984601825,88.19734869754842,1.708201903379661,56.0
mcr-5.532,0.0626722074789999,88.22268333656363,1.6989988424288238,56.0
mcr-5.533,0.0592997965591878,88.13617735150727,1.7715314451261188,56.0
mcr-5.534,0.057258169297738,88.00821198867563,1.8196589181232927,56.0
mcr-5.535,0.0564101344763172,88.37898728529453,1.772740024732446,56.0
mcr-5.536,0.0584641377216175,88.6190149711095,1.7390891613704316,56.0
mcr-5.537,0.0625436623005862,88.22907812001385,1.7232481591844409,56.0
mcr-5.538,0.0603686852602066,88.11728740145158,1.765685996589065,56.0
mcr-5.539,0.0571064570816613,87.89047427403622,1.9383600633309688,56.0
mcr-5.540,0.0584571306489831,88.19728207266076,1.7485928010798124,56.0
mcr-5.541,0.0628443022346981,88.37042222847029,1.6889150401814574,56.0
mcr-5.542,0.0640956943072934,88.00241342584292,1.7975215758925596,56.0
mcr-5.543,0.0601200639047512,88.32791524837869,1.7510838901680337,56.0
mcr-5.544,0.0660214432698124,88.07630207623319,1.752725116858856,56.0
mcr-5.545,0.0644618179136556,88.09350945369351,1.7981535803492483,56.0
mcr-5.546,0.063381173831913,88.09269869698777,1.7456357749186862,56.0
mcr-5.547,0.0631074924099999,88.21619999421995,1.7211457345670993,56.0
mcr-5.548,0.0635801444219288,88.2231188067947,1.7114615003293578,56.0
mcr-5.549,0.0623275635495095,88.25694985160898,1.7310231569437964,56.0
mcr-5.550,0.0593032736124121,88.31893356974606,1.709112865217007,56.0
mcr-5.551,0.0602327201118459,87.96282270017693,1.8182990623421904,56.0
mcr-5.552,0.0649623862379999,88.1977236972285,1.7023789216266192,56.0
mcr-5.553,0.0647830638570137,88.16820474224087,1.7652523998133858,56.0
mcr-5.554,0.0625296523369999,88.18907047763699,1.7164472692653363,56.0
mcr-5.555,0.0638279909273315,88.20786768359537,1.698981866987112,56.0
mcr-5.556,0.0597274107924889,88.55660997539,1.7561169214120596,56.0
mcr-5.557,0.0615916250026877,88.13530992461732,1.7276236635960858,56.0
mcr-5.558,0.0611843125999999,88.13137241209184,1.720564722775699,56.0
mcr-5.559,0.0653846613706272,88.243989067626,1.692421178002419,56.0
mcr-5.560,0.0609643310492927,88.18561759026332,1.7911819700699454,56.0
mcr-5.561,0.0621250182576003,88.10304989247294,1.797533698417153,56.0
mcr-5.562,0.0645527414464808,88.10371263919569,1.7283316428132585,56.0
mcr-5.563,0.0613845424409697,88.18649418251157,1.711547516950849,56.0
mcr-5.564,0.0679147041093591,88.90284987457606,1.649252978229047,56.0
mcr-5.565,0.0650046296222205,88.38717662621002,1.6422595024306277,56.0
mcr-5.566,0.0505540503079294,88.16121721173799,1.847806488029005,84.0
mcr-5.567,0.0513912611652356,88.2433959667889,1.849628025189441,84.0
mcr-5.568,0.049883627916516,88.19856484034949,1.839316930546033,84.0
mcr-5.569,0.0492659905408052,88.31188785328679,1.7656829876284073,84.0
mcr-5.570,0.0516373824344687,88.39128542775074,1.7246328948241214,84.0
mcr-5.571,0.051085942877944,88.19624624573767,1.8669398278733065,84.0
mcr-5.572,0.0516375525938003,88.40608280058714,1.763786028628796,84.0
mcr-5.573,0.0520080944678584,88.35331335804867,1.7580578345989606,84.0
mcr-5.574,0.0499813685903268,88.33113847196371,1.761277813443991,84.0
mcr-5.575,0.0521712756216524,88.24209185027925,1.7765306805156809,84.0
mcr-5.576,0.0513374587062868,88.22581693707595,1.8366523917412625,84.0
mcr-5.577,0.0489786331831746,88.17583424743864,1.867824567819639,84.0
mcr-5.578,0.0523247411294492,88.32144111247958,1.7423942455634016,84.0
mcr-5.579,0.0511279437879268,88.38082349654755,1.737430202238324,84.0
mcr-5.580,0.0546669975754509,88.35764447030641,1.7243946426667454,84.0
mcr-5.581,0.0513689990891152,88.33935695152437,1.7598985342724305,84.0
mcr-5.582,0.0508034782173429,88.28741814613113,1.80293253764192,84.0
mcr-5.583,0.0533258719428027,88.33814373472975,1.733289934685708,84.0
mcr-5.584,0.049989131493917,88.34007531368697,1.7191160534712693,84.0
mcr-5.585,0.051979339287393,88.25032307326967,1.817210078903136,84.0
mcr-5.586,0.059087798806167,89.05448692578621,1.6918201617122324,84.0
mcr-5.587,0.0576744905799999,88.76893226030967,1.6702540492570042,84.0
mcr-5.588,0.0547233530528566,88.52003171333432,1.7372554867297716,84.0
mcr-5.589,0.0484909947376538,89.48115881468178,1.7515379053043303,84.0
mcr-5.590,0.0543941350753613,88.54814566879585,1.6981230762873976,84.0
mcr-5.591,0.0548488882796081,88.44739339648815,1.7012270404874723,84.0
mcr-5.592,0.0531326502181205,88.32718387282458,1.820502950398232,84.0
mcr-5.593,0.0513793040152795,88.22604895716505,1.887235433934357,84.0
mcr-5.594,0.052739177845512,88.41332337317455,1.7408683513568537,84.0
mcr-5.595,0.0526166207991988,88.3847923516166,1.801479721561452,84.0
mcr-5.596,0.0494287942494651,88.2461027207852,1.8632120020180136,84.0
mcr-5.597,0.048984970318008,88.41816032041436,1.8145892944858792,84.0
mcr-5.598,0.054042402920238,88.38041742479683,1.7537459808624856,84.0
mcr-5.599,0.0509954333378313,88.30962096237177,1.8144524083300708,84.0
mcr-5.600,0.0515644237581986,88.38635448918413,1.7983193696803392,84.0
mcr-5.601,0.0500745758667164,88.41145594223113,1.7737949069577057,84.0
mcr-5.602,0.0493999737986457,88.36795208734273,1.8321218789061808,84.0
mcr-5.603,0.0516133771041724,89.46467947698278,1.725608318271799,84.0
mcr-5.604,0.0576803381180732,89.07265843727791,1.6826499544154474,84.0
mcr-5.605,0.0537904390833497,88.43249095932411,1.6932223294284552,84.0
mcr-5.606,0.0525232704444649,88.43209169908077,1.7315693265751877,84.0
mcr-5.607,0.0515300657672616,88.36718382692487,1.779971049482478,84.0
mcr-5.608,0.0559052609319999,88.70289758404688,1.6925745261562504,84.0
mcr-5.609,0.0548073377692966,88.57625728254233,1.6939580648650054,84.0
mcr-5.610,0.0540304713762129,88.44040520350809,1.6934257260457493,84.0
mcr-5.611,0.0486238352539152,88.1497830386713,1.9185271184604409,84.0
mcr-5.612,0.0482548417779833,88.21507871167293,1.9164286504103336,84.0
mcr-5.613,0.0507791957695081,88.33637803708591,1.789893786694317,84.0
mcr-5.614,0.0523409103908832,88.32817005357822,1.741583381451698,84.0
mcr-5.615,0.0488290556780238,88.2667456325938,1.8319025463583072,84.0
mcr-5.616,0.0519108416050915,88.2712795346327,1.8346792088844688,84.0
mcr-5.617,0.0477553356787175,88.31742180832784,1.869168242463885,84.0
mcr-5.619,0.0502314844203149,88.3322398003049,1.7783249588815575,84.0
mcr-5.620,0.0516558539312235,88.27843697094379,1.7638042215478995,84.0
mcr-5.621,0.0495251372463849,88.35242661947984,1.7406393916785097,84.0
mcr-5.622,0.0518267472499794,88.41761029715988,1.7238483175854846,84.0
mcr-5.623,0.0486867885148661,88.37151537428782,1.7415840762134975,84.0
mcr-5.624,0.0515320929817548,88.32784282273863,1.7877120701768787,84.0
mcr-5.625,0.0509084139295034,88.32951358137848,1.7442551788766307,84.0
mcr-5.626,0.0519089445477775,88.30935970589748,1.7438082201203335,84.0
mcr-5.627,0.0505224386418826,88.30576711441807,1.7619647085932928,84.0
mcr-5.628,0.050245878030419,88.35722888203246,1.7431506975066309,84.0
mcr-5.629,0.0519757112156696,88.35010836597819,1.7393154616367028,84.0
mcr-5.630,0.0504785295090198,88.31127442788956,1.7517159271404776,84.0
mcr-5.631,0.0483123991161515,88.40853850296592,1.7228555873277482,84.0
mcr-5.632,0.0479498994318663,88.23793613375818,1.8799425874335545,84.0
mcr-5.633,0.0515780629494949,88.3838232541624,1.7643212824648191,84.0
mcr-5.634,0.0475078713227585,88.31376507555368,1.800098703479064,84.0
mcr-5.635,0.0493358957643641,88.47032833386008,1.6718485335831652,84.0
mcr-5.636,0.05095536980145,88.37219332126861,1.7612369068398488,84.0
mcr-5.637,0.0506152872388536,88.36271635585369,1.738365674622035,84.0
mcr-5.638,0.0506855520964941,88.30634077251935,1.7734859633120597,84.0
mcr-5.639,0.0478468876098607,88.3460977530917,1.7877049480773477,84.0
mcr-5.640,0.0485934978444198,88.25699490548315,1.8427607176586287,84.0
mcr-5.641,0.0511584790355163,88.35411859492899,1.7744956724439729,84.0
